"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","2022-09-16T05:19:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","51","56",,"FU:3 |HZ FU |FU",,,"84",,"FEW:02 15 BKN:07 22 OVC:08 39","30.06","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/22 05:19:02 SPECI KBFI 161319Z 00000KT 10SM FU FEW015 BKN022 OVC039 13/11 A3009 RMK AO2 T01330106 (MB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T05:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","51","56",,"FU:3 |HZ FU |FU",,,"84",,"SCT:04 17 BKN:07 43 OVC:08 50","30.06","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/22 05:29:02 SPECI KBFI 161329Z 00000KT 10SM FU SCT017 BKN043 OVC050 13/11 A3009 RMK AO2 T01330106 (MB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","49","56","0.00","FU:3 |HZ FU |FU",,,"77","30.09","SCT:04 43 OVC:08 50","30.06","10.00","52","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/22 05:53:02 METAR KBFI 161353Z 15007KT 10SM FU SCT043 OVC050 13/09 A3009 RMK AO2 SLP189 T01330094 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","49","56","0.00","FU:3 |HZ FU |FU","-0.01","1","77","30.09","OVC:08 65","30.06","10.00","52","160",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/16/22 06:53:02 METAR KBFI 161453Z 16007KT 10SM FU OVC065 13/09 A3009 RMK AO2 SLP189 T01330094 51004","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T07:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","57",,"FU:3 |HZ FU |FU",,,"78",,"BKN:07 21 OVC:08 65","30.07","10.00","53","170",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/16/22 07:34:02 SPECI KBFI 161534Z 17007KT 10SM FU BKN021 OVC065 14/10 A3010 RMK AO2 T01390100 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","57","0.00","FU:3 |HZ FU |FU",,,"78","30.10","OVC:08 20","30.07","10.00","53","190",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/16/22 07:53:02 METAR KBFI 161553Z 19006KT 10SM FU OVC020 14/10 A3010 RMK AO2 SLP193 T01390100 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","50","56","0.00","FU:3 |HZ FU |FU",,,"81","30.10","OVC:08 18","30.08","10.00","53","190",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/16/22 08:53:02 METAR KBFI 161653Z 19008KT 10SM FU OVC018 13/10 A3011 RMK AO2 SLP194 T01330100 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","58","0.00","FU:3 |HZ FU |FU","-0.01","0","75","30.10","OVC:08 18","30.07","10.00","54","200",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/16/22 09:53:02 METAR KBFI 161753Z 20008KT 10SM FU OVC018 14/10 A3010 RMK AO2 SLP192 T01440100 10150 20133 50003 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","61","0.00","FU:3 |HZ FU |FU",,,"67","30.10","OVC:08 17","30.07","10.00","55","180","21","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/16/22 10:53:02 METAR KBFI 161853Z 18009G18KT 10SM FU OVC017 16/10 A3010 RMK AO2 SLP194 T01610100 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","51","65","0.00","FU:3 |HZ FU |FU",,,"61","30.09","BKN:07 29 OVC:08 70","30.06","10.00","57","160",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/22 11:53:02 METAR KBFI 161953Z 16007KT 10SM FU BKN029 OVC070 18/11 A3009 RMK AO2 SLP188 T01830106 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","50","65","0.00","FU:3 |HZ FU |FU","+0.02","8","59","30.08","BKN:07 29 BKN:07 70","30.05","10.00","57","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11409/16/22 12:53:02 METAR KBFI 162053Z VRB03KT 10SM FU BKN029 BKN070 18/10 A3008 RMK AO2 SLP185 T01830100 58007 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","65","0.00","FU:3 |HZ FU |FU",,,"59","30.06","BKN:07 29 BKN:07 70","30.03","10.00","57","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/22 13:53:02 METAR KBFI 162153Z 29004KT 10SM FU BKN029 BKN070 18/10 A3006 RMK AO2 SLP178 T01830100 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T14:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","65",,"FU:3 |HZ FU |FU",,,"59",,"OVC:08 45","30.03","10.00","57","300",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09409/16/22 14:00:02 SPECI KBFI 162200Z 30004KT 10SM FU OVC045 18/10 A3006 RMK AO2 T01830100 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","53","61","0.01","-RA:02 FU:3 |HZ FU RA |FU RA",,,"75","30.06","SCT:04 36 BKN:07 43 OVC:08 85","30.03","7.00","57","270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13109/16/22 14:53:02 METAR KBFI 162253Z 27005KT 7SM -RA FU SCT036 BKN043 OVC085 16/12 A3006 RMK AO2 RAB16 SLP179 P0001 T01610117 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","53","63","0.01",,"+0.04","8","70","30.04","SCT:04 48 BKN:07 65","30.01","10.00","57","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14209/16/22 15:53:02 METAR KBFI 162353Z VRB04KT 10SM SCT048 BKN065 17/12 A3004 RMK AO2 RAE38 SLP172 P0001 60002 T01720117 10189 20144 58013 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","52","64","0.00",,,,"65","30.02","SCT:04 60","30.00","10.00","57","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/22 16:53:01 METAR KBFI 170053Z VRB03KT 10SM SCT060 18/11 A3003 RMK AO2 SLP167 T01780111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","48","63","0.00",,,,"58","30.02","BKN:07 70","29.99","10.00","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/22 17:53:01 METAR KBFI 170153Z      KT 10SM BKN070 17/09 A3002 RMK AO2 SLP166 T01720089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","46","62","0.00",,"+0.02","5","56","30.02","FEW:02 55 OVC:08 75","29.99","10.00","54","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/22 18:53:01 METAR KBFI 170253Z 06006KT 10SM FEW055 OVC075 17/08 A3002 RMK AO2 SLP166 T01670078 55006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","46","62","0.00",,,,"56","30.02","SCT:04 49 OVC:08 65","30.00","10.00","54","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/16/22 19:53:02 METAR KBFI 170353Z 13003KT 10SM SCT049 OVC065 17/08 A3003 RMK AO2 SLP167 T01670078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","45","61","0.00",,,,"56","30.01","OVC:08 49","29.99","10.00","53","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/22 20:53:02 METAR KBFI 170453Z 05006KT 10SM OVC049 16/07 A3002 RMK AO2 SLP164 T01610072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","59","0.00",,"+0.02","8","62","30.00","SCT:04 50 SCT:04 60","29.97","10.00","52","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/16/22 21:53:02 METAR KBFI 170553Z 06007KT 10SM SCT050 SCT060 15/08 A3000 RMK AO2 SLP158 T01500078 10178 20150 58008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","45","58","0.00",,,,"62","29.98","SCT:04 49","29.96","10.00","51","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/22 22:53:02 METAR KBFI 170653Z VRB03KT 10SM SCT049 14/07 A2999 RMK AO2 SLP154 T01440072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","45","58","0.00",,,,"62","29.98","FEW:02 50","29.95","10.00","51","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10309/16/22 23:53:02 METAR KBFI 170753Z VRB03KT 10SM FEW050 14/07 A2998 RMK AO2 SLP151 T01440072 401890133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,"30.01",,"5.0","0","-0.9","4","66","56","190","24","0.02",,,"160","12","RA HZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.02  24 HR MAX TEMP (F):66 24 HR MAX TEMP TIME (LST):1350 24 HR MIN TEMP (F):56 24 HR MIN TEMP TIME (LST):0905 AVERAGE STATION PRESSURE:30.015 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):24  PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1129  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):0933 AVERAGE WIND SPEED (MPH):5.0  24 HR AVG TEMP (F):61 HEATING DEGREE DAYS:4   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0548","1820","2007-05-17"
"72793524234","2022-09-17T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","45","57","0.00",,"+0.03","8","64","29.96","CLR:00","29.94","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/17/22 00:53:02 METAR KBFI 170853Z 00000KT 10SM CLR 14/07 A2997 RMK AO2 SLP147 T01390072 58011 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","46","57","0.00",,,,"67","29.95","BKN:07 55","29.92","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/22 01:53:02 METAR KBFI 170953Z 00000KT 10SM BKN055 14/08 A2995 RMK AO2 SLP143 T01390078 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","46","56","0.00",,,,"70","29.94","CLR:00","29.91","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 02:53:02 METAR KBFI 171053Z 00000KT 10SM CLR 13/08 A2994 RMK AO2 SLP140 T01330078 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","45","54","0.00",,"+0.03","6","72","29.93","CLR:00","29.91","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/17/22 03:53:02 METAR KBFI 171153Z 00000KT 10SM CLR 12/07 A2994 RMK AO2 SLP137 70002 T01220072 10150 20122 56010 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","48","52","0.00",,,,"86","29.92","CLR:00","29.89","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 04:53:02 METAR KBFI 171253Z 00000KT 10SM CLR 11/09 A2992 RMK AO2 SLP133 T01110089 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","49","52","0.00",,,,"89","29.91","CLR:00","29.89","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 05:53:02 METAR KBFI 171353Z 00000KT 10SM CLR 11/09 A2992 RMK AO2 SLP130 T01110094 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","48","55","0.00",,"+0.02","6","77","29.91","CLR:00","29.89","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/17/22 06:53:02 METAR KBFI 171453Z 00000KT 10SM CLR 13/09 A2992 RMK AO2 SLP130 T01280089 56007 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","48","57","0.00",,,,"72","29.91","CLR:00","29.88","10.00","52","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 07:53:02 METAR KBFI 171553Z VRB03KT 10SM CLR 14/09 A2991 RMK AO2 SLP127 T01390089 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","49","59","0.00",,,,"69","29.89","CLR:00","29.86","10.00","54","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 08:53:02 METAR KBFI 171653Z 05005KT 10SM CLR 15/09 A2989 RMK AO2 SLP122 T01500094 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","48","61","0.00",,"+0.04","8","63","29.88","CLR:00","29.85","10.00","54","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/17/22 09:53:02 METAR KBFI 171753Z 33005KT 10SM CLR 16/09 A2988 RMK AO2 SLP117 T01610089 10161 20111 58013 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","48","61","0.00",,,,"63","29.86","CLR:00","29.83","10.00","54","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 10:53:02 METAR KBFI 171853Z 31008KT 10SM CLR 16/09 A2986 RMK AO2 SLP111 T01610089 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","45","61","0.00",,,,"56","29.85","CLR:00","29.82","10.00","53","320",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 11:53:02 METAR KBFI 171953Z 32008KT 10SM CLR 16/07 A2985 RMK AO2 SLP108 T01610072 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","48","64","0.00",,"+0.05","8","56","29.83","CLR:00","29.80","10.00","55","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/17/22 12:53:02 METAR KBFI 172053Z 31008KT 10SM CLR 18/09 A2983 RMK AO2 SLP100 T01780089 58016 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","46","65","0.00",,,,"51","29.81","CLR:00","29.78","10.00","55","300",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/22 13:53:02 METAR KBFI 172153Z 30009KT 10SM CLR 18/08 A2981 RMK AO2 SLP095 T01830078 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","47","63","0.00",,,,"56","29.80","CLR:00","29.77","10.00","54","310","20","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/22 14:53:02 METAR KBFI 172253Z 31010G17KT 10SM CLR 17/08 A2980 RMK AO2 SLP090 T01720083 (CT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","48","62","0.00",,"+0.04","6","60","29.78","CLR:00","29.76","10.00","55","320","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/17/22 15:53:02 METAR KBFI 172353Z 32009G17KT 10SM CLR 17/09 A2979 RMK AO2 SLP086 T01670089 10189 20156 56014 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","47","61","0.00",,,,"60","29.78","CLR:00","29.75","10.00","54","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/17/22 16:53:01 METAR KBFI 180053Z VRB06KT 10SM CLR 16/08 A2978 RMK AO2 SLP083 T01610083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","47","60","0.00",,,,"62","29.77","SCT:04 120","29.75","10.00","53","340",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/17/22 17:53:01 METAR KBFI 180153Z 34004KT 10SM SCT120 16/08 A2978 RMK AO2 SLP082 T01560083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-17T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","47","59","0.00",,"+0.00","5","64","29.78","CLR:00","29.76","10.00","53","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/17/22 18:53:02 METAR KBFI 180253Z VRB03KT 10SM CLR 15/08 A2979 RMK AO2 SLP086 T01500083 55001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
